uniqueid,show_id,showdate,showtitle,artist,song_id,songname,artist_id,permalink,settype,setnumber,position,tracktime,transition_id,transition,footnote,isjamchart,jamchart_notes,venue_id,shownotes,showyear,showorder,opener,tour_id,tourname,soundcheck,isverified,slug,isoriginal,original_artist,venuename,city,state,country,isreprise,isjam,css_class,isrecommended
21731,1661655965,2022-11-13,,Goose,536,Red Bird,1,goose-november-13-2022-cool-insuring-arena-glens-falls-ny-usa.html,One Set,1,6,15:39,2, > ,With Trey Anastasio on guitar and vocals.,1,"Donning cap, goggles, & scarf you rev your doghouse engine and take to the sky, faithful yellow co-pilot at your side. Engaging The Big Red Baron you move into a graceful aerial dance, as many shots dodged as fired. With the Baron finally in your cross-hairs, a lurch & deafening BANG before you pull the trigger. Drat! What’s this? Woodstock is flying toward the Baron, looking orange and shifting redder. Sabotage! Betrayal! Your foes heckle you as your ruined engine sputters and you glide downward, defeated.",315,,2022,1,,31,TAB/Goose Fall 2022,Thatch (this soundcheck is incomplete),1,red-bird,1,,Cool Insuring Arena,Glens Falls,NY,USA,0,0,,0.0
21732,1661655965,2022-11-13,,Goose,408,Hot Tea,1,goose-november-13-2022-cool-insuring-arena-glens-falls-ny-usa.html,One Set,1,7,11:12,6,,With Trey Anastasio on guitar.,0,,315,,2022,1,,31,TAB/Goose Fall 2022,Thatch (this soundcheck is incomplete),1,hot-tea,1,Vasudo,Cool Insuring Arena,Glens Falls,NY,USA,0,0,,0.0
21754,1661656009,2022-11-15,,Goose,415,Butter Rum,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,1,11:11,1,", ",,0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,butter-rum,1,Vasudo,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21756,1661656009,2022-11-15,,Goose,420,Creatures,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,2,15:15,2, > ,,0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,creatures,1,,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21759,1661656009,2022-11-15,,Goose,677,Moby,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,3,4:13,2, > ,,0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,moby,1,,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21763,1661656009,2022-11-15,,Goose,414,All I Need,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,4,12:23,1,", ","Slow, melodic version.",0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,all-i-need,1,,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21768,1661656009,2022-11-15,,Goose,416,Yeti,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,5,6:55,3, ->,Unfinished.,0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,yeti,1,Great Blue,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21774,1661656009,2022-11-15,,Goose,479,Get The Funk Out Ma Face,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,6,5:03,1,", ",The Brothers Johnson.,0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,get-the-funk-out-ma-face,0,Brothers Johnson,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21787,1661656009,2022-11-15,,Goose,572,This Old Sea,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,7,16:04,2, > ,With Trey Anastasio on guitar and vocals.,1,This Old Trey sings backups & takes a solo during the song before immersing into another multi-section Taboose 2022 jam. Gorgeous bliss>rocking peaks>diving into the weird unknown in another great example of how locked in they all were this tour.,316,,2022,1,,31,TAB/Goose Fall 2022,,1,this-old-sea,1,,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21802,1661656009,2022-11-15,,Goose,604,The Empress Of Organos,1,goose-november-15-2022-upmc-events-center-carnot-moon-pa-usa.html,One Set,1,8,12:13,6,,With Trey Anastasio on guitar.,0,,316,,2022,1,,31,TAB/Goose Fall 2022,,1,the-empress-of-organos,1,Vasudo,UPMC Events Center,Carnot-Moon,PA,USA,0,0,,
21995,1661656167,2022-11-17,,Goose,438,Arrow,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,1,21:53,1,", ",,0,,317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,arrow,1,,EagleBank Arena,Fairfax,VA,USA,0,0,,
21997,1661656167,2022-11-17,,Goose,609,Seekers on the Ridge pt I,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,2,6:19,2, > ,,0,,317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,seekers-on-the-ridge-pt-i,1,,EagleBank Arena,Fairfax,VA,USA,0,0,,
22000,1661656167,2022-11-17,,Goose,610,Seekers on the Ridge pt II,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,3,5:04,1,", ",,0,,317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,seekers-on-the-ridge-pt-ii,1,,EagleBank Arena,Fairfax,VA,USA,0,0,,
22004,1661656167,2022-11-17,,Goose,809,Thatch,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,4,9:35,1,", ",,0,,317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,thatch,1,,EagleBank Arena,Fairfax,VA,USA,0,0,,
22009,1661656167,2022-11-17,,Goose,403,Arcadia,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,5,17:02,1,", ",,1,"Peter lays down a bed of Prophet synth as Rick steers the jam into three-chord bliss. Hearkening back to the 10/1 ""Ragecadia,"" Spuds pushes the tempo and the band blazes into a series of peaks before explosively returning home.",317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,arcadia,1,,EagleBank Arena,Fairfax,VA,USA,0,0,,
22010,1661656167,2022-11-17,,Goose,740,Hungersite,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,6,11:22,2, > ,With Trey Anastasio on guitar and vocals and Sco-Mule tease from Peter.,0,,317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,hungersite,1,,EagleBank Arena,Fairfax,VA,USA,0,0,,
22023,1661656167,2022-11-17,,Goose,418,Tumble,1,goose-november-17-2022-eaglebank-arena-fairfax-va-usa.html,One Set,1,7,13:12,6,,With Trey Anastasio on guitar.,1,Set closer with Trey Anastasio. Shorter than the typical version but Spuds goes double time leading to rocking shredding finish.,317,"After Arrow, Peter noted that Coach was not at the show due to his newborn son and sent love and congratulations to Jon, Bonnie, and Bodie Lombardi!",2022,1,,31,TAB/Goose Fall 2022,"Hungersite, Tumble (this soundcheck is incomplete)",1,tumble,1,Vasudo,EagleBank Arena,Fairfax,VA,USA,0,0,,
22213,1661656204,2022-11-18,,Goose,422,Slow Ready,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,1,11:33,2, > ,,0,,318,,2022,1,,31,TAB/Goose Fall 2022,,1,slow-ready,1,,War Memorial Arena,Syracuse,NY,USA,0,0,,
22215,1661656204,2022-11-18,,Goose,411,Jive I,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,2,10:39,2, > ,,0,,318,,2022,1,,31,TAB/Goose Fall 2022,,1,jive-i,1,,War Memorial Arena,Syracuse,NY,USA,0,0,,
22218,1661656204,2022-11-18,,Goose,502,Jive Lee,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,3,8:45,1,", ",,0,,318,,2022,1,,31,TAB/Goose Fall 2022,,1,jive-lee,1,,War Memorial Arena,Syracuse,NY,USA,0,0,,
22222,1661656204,2022-11-18,,Goose,429,Bob Don,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,4,10:36,1,", ",With.,0,,318,,2022,1,,31,TAB/Goose Fall 2022,,1,bob-don,1,,War Memorial Arena,Syracuse,NY,USA,0,0,,
22231,1661656204,2022-11-18,,Goose,473,Factory Fiction,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,5,16:48,1,", ",,0,,318,,2022,1,,31,TAB/Goose Fall 2022,,1,factory-fiction,1,Vasudo,War Memorial Arena,Syracuse,NY,USA,0,0,,
22237,1661656204,2022-11-18,,Goose,512,Madhuvan,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,6,21:10,1,", ",With Trey Anastasio on guitar.,1,"The ""Madhuvanastasio."" Peter initiates a descending ""Mind Left Body""-like progression on marimba piano as Rick and Trey dance around each other's melodies. Trey takes the lead on a major-key space as the jam picks up speed. Peaking well, it deconstructs into a darker build with great interplay from the two guitars and keys before exploding home.",318,,2022,1,,31,TAB/Goose Fall 2022,,1,madhuvan,1,,War Memorial Arena,Syracuse,NY,USA,0,0,,
22244,1661656204,2022-11-18,,Goose,764,Animal,1,goose-november-18-2022-war-memorial-arena-syracuse-ny-usa.html,One Set,1,7,9:08,4,,With Trey Anastasio on guitar and Russ Lawton on percussion.,0,,318,,2022,1,,31,TAB/Goose Fall 2022,,1,animal,1,,War Memorial Arena,Syracuse,NY,USA,0,0,,
22358,1661656555,2022-11-19,,Goose,478,Flodown,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,1,10:07,1,", ",Flopener.,0,,319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,flodown,1,Vasudo,Santander Arena,Reading,PA,USA,0,0,,
22361,1661656555,2022-11-19,,Goose,723,Pancakes,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,2,14:27,1,", ",,0,,319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,pancakes,1,Great Blue,Santander Arena,Reading,PA,USA,0,0,,
22364,1661656555,2022-11-19,,Goose,400,Turned Clouds,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,3,11:37,1,", ",,0,,319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,turned-clouds,1,,Santander Arena,Reading,PA,USA,0,0,,
22368,1661656555,2022-11-19,,Goose,738,Dripfield,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,4,14:24,1,", ",,0,,319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,dripfield,1,,Santander Arena,Reading,PA,USA,0,0,,
22373,1661656555,2022-11-19,,Goose,714,Rockdale,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,5,12:21,1,", ",With Trey Anastasio on guitar.,1,"Trey Anastasio sits in on a short but absolute rocking version of ""Rockdale."" One of the biggest peaks of the Trey sit-in jams.",319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,rockdale,1,Vasudo,Santander Arena,Reading,PA,USA,0,0,,
22379,1661656555,2022-11-19,,Goose,466,Elmeg The Wise,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,6,12:28,1,", ",With Trey Anastasio on guitar.,1,El Trey the Red joins the band in the final show of the TABoose tour. Faster jam with Allman's style interplay.,319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,elmeg-the-wise-2,1,St. John's Revival,Santander Arena,Reading,PA,USA,0,0,,
22386,1661656555,2022-11-19,,Goose,408,Hot Tea,1,goose-november-19-2022-santander-arena-reading-pa-usa.html,One Set,1,7,11:27,6,,"With Trey Anastasio on guitar, James Casey on saxophone, Jennifer Hartswick on trumpet, and Natalie Cressman on trombone.",1,Final Goose song of the TABoose tour features the only jam with both Trey and TAB horns.,319,,2022,1,,31,TAB/Goose Fall 2022,Rockdale (this soundcheck is incomplete),1,hot-tea,1,Vasudo,Santander Arena,Reading,PA,USA,0,0,,
22753,1670018897,2022-12-07,,Goose,738,Dripfield,1,goose-december-7-2022-30-rockefeller-plaza-new-york-ny-usa.html,Set,1,1,4:06,6,,,0,,344,Goose was the musical guest on The Tonight Show Starring Jimmy Fallon.,2022,1,,1,Not Part of a Tour,,1,dripfield,1,,30 Rockefeller Plaza,New York,NY,USA,0,0,,
23075,1661656582,2022-12-16,,Goose,478,Flodown,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,1,9:26,1,", ",Flopener. With River Lullaby tease.,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,flodown,1,Vasudo,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23076,1661656582,2022-12-16,,Goose,805,Everything Must Go,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,2,9:34,1,", ",,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,everything-must-go,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23077,1661656582,2022-12-16,,Goose,415,Butter Rum,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,3,12:40,1,", ",,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,butter-rum,1,Vasudo,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23078,1661656582,2022-12-16,,Goose,710,The Old Man's Boat,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,4,12:14,1,", ",,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,the-old-mans-boat,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23079,1661656582,2022-12-16,,Goose,462,Drive,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,5,16:38,1,", ",,1,"Standard ""Drive"" fare until the last few minutes, where Rick and Peter dive headlong into evil shred as Spuds drums his ASS off.",320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,drive,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23080,1661656582,2022-12-16,,Goose,449,Christmas Must Be Tonight,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,6,6:00,1,", ",The Band.,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,christmas-must-be-tonight,0,The Band,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23081,1661656582,2022-12-16,,Goose,541,Same Old Shenanigans,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,1,7,14:07,4,,,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,same-old-shenanigans,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23082,1661656582,2022-12-16,,Goose,723,Pancakes,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,2,8,16:42,1,", ",,1,"Following a similar theme to 3/1/22's rager, Peter really shines on piano in this explosive version. Rick swaggers on some extra sustain at the end.",320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,pancakes,1,Great Blue,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23083,1661656582,2022-12-16,,Goose,412,Rosewood Heart,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,2,9,15:05,2, > ,,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,rosewood-heart,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23084,1661656582,2022-12-16,,Goose,741,Trevor Reads Poetry,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,2,10,2:15,1,", ",Christmas poem.,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,trevor-reads-poetry,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23085,1661656582,2022-12-16,,Goose,405,Wysteria Lane,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,2,11,22:58,2, > ,With &quot;Audience Group Hug&quot; ball.,1,"Airy groove develops early on when Peter makes the switch to keys. Trevor initiates a catchy hook and the band follows, developing the motif in an incredibly patient way. Jam pivots when Peter pulls the ""Audience Group Hug"" ball and Rick tears through a euphoric peak atop a wave of synthesizer. Fades into the perfect landing pad in ""Moby.""",320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,wysteria-lane,1,Vasudo,1STBANK Center,Broomfield,CO,USA,0,0,,1.0
23086,1661656582,2022-12-16,,Goose,677,Moby,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,2,12,3:54,1,", ",,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,moby,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23087,1661656582,2022-12-16,,Goose,714,Rockdale,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,2,13,16:06,5,,With Crazy Train teases.,1,"Peter turns off the wah on the clav to add some extra grime as he leads Rick into heavy ""Crazy Train"" teasing - Rick then responds in kind by revving the jam up into high gear and hitting a phenomenal peak to close out the incredible set.",320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,rockdale,1,Vasudo,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
23088,1661656582,2022-12-16,,Goose,586,White Lights,1,goose-december-16-2022-1stbank-center-broomfield-co-usa.html,Set,e,14,7:30,6,,,0,,320,"The second set was decided based on a random selection of balls with fan requests written on them. Christmas Must Be Tonight was played for the first time since December 21, 2019 (177 shows). Trevor Reads Poetry was played for the first time since March 4, 2022 (63 shows). Before the encore, Peter pulled ""Jeff and Rick Kiss"" and ""Peter Twerk"" balls.",2022,1,,1,Not Part of a Tour,,1,white-lights,1,,1STBANK Center,Broomfield,CO,USA,0,0,,0.0
